,ts_code,symbol,name,area,industry,market,list_status,list_date,delist_date,main_business
175,000623.SZ,000623,吉林敖东,吉林,中成药,主板,L,19961028,,主要产品:中成药.
176,000625.SZ,000625,长安汽车,重庆,汽车整车,主板,L,19970610,,"主要产品:微型客车,微型货车,轿车.主营业务:整车研发,制造和销售以及发动机的研发,生产."
177,000626.SZ,000626,远大控股,江苏,商贸代理,主板,L,19961128,,批发和零售贸易业务
178,000627.SZ,000627,*ST天茂,湖北,保险,主板,L,19961112,,"主营业务:保险,医药,化工业务"
179,000628.SZ,000628,高新发展,四川,建筑工程,主板,L,19961118,,"主营业务:建筑业,期货经纪,房地产,厨柜制造等业务."
180,000629.SZ,000629,钒钛股份,四川,小金属,主板,L,19961115,,"主要产品:氧化钒,钒铁,钒氮合金,钛白粉,钛渣等.主营业务:钒钛制品生产和加工,钒钛延伸产品的研发和应用."
181,000630.SZ,000630,铜陵有色,安徽,铜,主板,L,19961120,,"主要产品:阴极铜,黄金,白银,铜线,铜板带以及铜箔等."
182,000631.SZ,000631,顺发恒业,浙江,综合类,主板,L,19961122,,主营业务:房地产开发与经营.
183,000632.SZ,000632,三木集团,福建,综合类,主板,L,19961121,,"主要业务:商品房及土地开发,施工工程,日用百货,食品与食品加工,机电产品,建筑材料."
184,000633.SZ,000633,合金投资,新疆,小金属,主板,L,19961112,,"主营业务:镍基合金材料的生产与销售,PPP项目"
185,000635.SZ,000635,英力特,宁夏,化工原料,主板,L,19961120,,"主要业务:化工原料及化学制品生产及销售.主要产品:PVC,电石,双氰胺."
186,000636.SZ,000636,风华高科,广东,元器件,主板,L,19961129,,"主要产品:片式多层陶瓷电容器,片式电阻器,锂离子电池电芯."
187,000637.SZ,000637,茂化实华,广东,石油加工,主板,L,19961114,,"主要产品:聚丙烯,液化气,盐产品."
188,000638.SZ,000638,*ST万方,吉林,农业综合,主板,L,19961126,,主营业务:房地产开发和销售.
189,000639.SZ,000639,西王食品,山东,食品,主板,L,19961126,,主营业务:健康食用油及运动营养和体重管理
190,000650.SZ,000650,仁和药业,江西,中成药,主板,L,19961210,,"主要产品:仁和可立克,优卡丹,妇炎洁,清火胶囊等."
191,000651.SZ,000651,格力电器,广东,家用电器,主板,L,19961118,,主要产品:空气调节器.
192,000652.SZ,000652,泰达股份,天津,批发业,主板,L,19961128,,"主营业务:生态环保,区域开发,能源贸易,洁净材料,股权投资"
193,000655.SZ,000655,金岭矿业,山东,普钢,主板,L,19961128,,主营业务为铁矿石采选
194,000656.SZ,000656,*ST金科,重庆,全国地产,主板,L,19961128,,"房地产开发为主,社区生活服务,酒店经营管理,园林,装饰和新能源发电等相关多元化产业经营为辅"
195,000657.SZ,000657,中钨高新,海南,小金属,主板,L,19961205,,"主要业务:硬质合金和钨,钼,钽,铌等有色金属及其深加工产品和装备的研制,开发,生产,销售及贸易业务等."
196,000659.SZ,000659,珠海中富,广东,广告包装,主板,L,19961203,,"主要业务:PET瓶,瓶胚及其配套产品的生产和销售.主要产品:饮料包装制品,饮料加工,PET原料."
197,000661.SZ,000661,长春高新,吉林,生物制药,主板,L,19961218,,"主要产品:基因重组人生长素,血栓心脉宁,冠脉宁."
198,000663.SZ,000663,永安林业,福建,林业,主板,L,19961206,,"主要产品:木材及二次加工产品,甲醛,浸渍纸,胶粘剂,林化产品."
199,000665.SZ,000665,湖北广电,湖北,影视音像,主板,L,19961210,,主营业务:对全省有线数字电视产业的投资及运营管理;有线数字电视技术的开发及应用;有线数字电视相关设备的销售;
200,000668.SZ,000668,*ST荣控,山东,房产服务,主板,L,19961210,,主要业务:房地产开发业务
201,000669.SZ,000669,ST金鸿,湖南,供气供热,主板,L,19961210,,"主营业务:天然气长输管道及城市燃气管网的建设和运营,环保工程服务业务"
202,000670.SZ,000670,盈方微,湖北,元器件,主板,L,19961217,,"主营业务:面向移动互联终端,智能家居,可穿戴设备等应用的智能处理器及相关软件研发,设计,生产,销售,并提供硬件设计和软件应用的整体解决方案."
203,000672.SZ,000672,上峰水泥,甘肃,水泥,主板,L,19961218,,主营业务变更为水泥及水泥制品的生产和销售.
204,000676.SZ,000676,智度股份,广东,互联网,主板,L,19961224,,"主要业务包括互联网媒体业务,数字营销业务和新零售,自有品牌,区块链,互联网金融等其他业务."
205,000677.SZ,000677,恒天海龙,山东,化纤,主板,L,19961226,,"主要业务:棉浆粕,粘胶纤维,帘帆布的生产与销售.主要产品:粘胶长丝,粘胶短丝,浆粕,帆布,帘子布."
206,000678.SZ,000678,襄阳轴承,湖北,汽车配件,主板,L,19970106,,主要产品:轴承.
207,000679.SZ,000679,大连友谊,辽宁,百货,主板,L,19970124,,"主要业务:百货零售,酒店服务,房地产开发及销售."
208,000680.SZ,000680,山推股份,山东,工程机械,主板,L,19970122,,"主要产品:推土机,挖掘机,压路机,配件."
209,000681.SZ,000681,视觉中国,江苏,互联网,主板,L,19970121,,"主营业务:“视觉内容与服务,视觉数字娱乐,视觉社交社区”3大板块"
210,000682.SZ,000682,东方电子,山东,电气设备,主板,L,19970121,,"主要产品:电力调度,保护及配电自动化系统,信息管理系统,电子设备与材料."
211,000683.SZ,000683,博源化工,内蒙,化工原料,主板,L,19970131,,"主要业务:天然碱和无机盐系列产品的生产和经营.主要产品:纯碱,小苏打."
212,000685.SZ,000685,中山公用,广东,水务,主板,L,19970123,,"主营业务:环保水务,固废处理,工程建设,市场运营,港口客运,金融服务与股权投资等领域"
213,000686.SZ,000686,东北证券,吉林,证券,主板,L,19970227,,"主营业务:证券经纪业务,证券承销与保荐业务,证券自营业务,证券资产管理业务和信用交易业务等."
214,000688.SZ,000688,国城矿业,四川,铅锌,主板,L,19970120,,"主营业务:铅锌等有色金属的采选销售及下游硫酸的生产销售等业务.主要产品:IT产品及服务,家用电器,装饰建材."
215,000690.SZ,000690,宝新能源,广东,火力发电,主板,L,19970128,,"主营业务:洁净煤燃烧技术发电和可再生能源发电,新能源电力生产,销售,开发."
216,000691.SZ,000691,*ST亚太,甘肃,化工原料,主板,L,19970228,,"公司的主营业务由房地产开发与销售变更为精细化工产品中的医药中间体,农药中间体的研发,生产和销售."
217,000692.SZ,000692,惠天热电,辽宁,供气供热,主板,L,19970227,,主要业务:为居民及非居民提供供热及供暖工程服务.
218,000695.SZ,000695,滨海能源,天津,化工原料,主板,L,19970218,,"主营业务:蒸汽,电力的生产,供应和印刷业务."
219,000697.SZ,000697,ST炼石,陕西,航空,主板,L,19970325,,"主营产品:各种航空器相关精密零部件,结构件等,包括飞机的机翼前缘表层,发动机相关部件,起降设备,油泵罩等核心部件"
220,000698.SZ,000698,沈阳化工,辽宁,石油加工,主板,L,19970220,,"主要产品:烧碱,糊树脂,93#汽油,轻柴油,丙烯."
221,000700.SZ,000700,模塑科技,江苏,汽车配件,主板,L,19970228,,"主要产品:保险杠,防擦条等汽车装饰件,医疗.主要业务:轿车保险杠,防擦条等汽车装饰件的生产与销售,医疗服务."
222,000701.SZ,000701,厦门信达,福建,商贸代理,主板,L,19970226,,"主要业务:电子信息产业,贸易和房地产开发."
223,000702.SZ,000702,正虹科技,湖南,饲料,主板,L,19970318,,"主要产品:饲料,肉食品."
224,000703.SZ,000703,恒逸石化,广西,化纤,主板,L,19970328,,"主营业务:对石化行业的投资;有色金属,建筑材料和机电产品及配件;货运代理;经营本企业及本企业成员单位资产产品和生产,科研所需的原材料,机械设备,仪器仪表,零配件及相关进出口业务.公司主要产品是精对苯二甲酸(PTA),聚酯切片,聚酯瓶片,涤纶预取向丝(POY),涤纶全拉伸丝(FDY),涤纶拉伸变形丝(DTY),涤纶短纤."
225,000705.SZ,000705,浙江震元,浙江,医药商业,主板,L,19970410,,"主要业务:医药商业的批发,零售和医药工业产品销售."
226,000707.SZ,000707,双环科技,湖北,化工原料,主板,L,19970415,,主要产品:联碱产品.
227,000708.SZ,000708,中信特钢,湖北,特种钢,主板,L,19970326,,"主要产品:齿轮钢,轴承钢,弹簧钢,工模具钢,高温合金钢,高速工具钢等特殊钢材.主要业务:钢铁冶炼,钢材轧制,金属改制,压延加工,钢铁材料检测等."
228,000709.SZ,000709,河钢股份,河北,普钢,主板,L,19970416,,"主要产品:板材,棒材,线材,型材四大类.主要业务:黑色金属冶炼,钢材轧制,金属制品."
229,000710.SZ,000710,贝瑞基因,四川,医疗保健,主板,L,19970422,,主要业务:以测序为基础的基因检测服务与设备试剂销售.
230,000711.SZ,000711,*ST京蓝,黑龙江,环境保护,主板,L,19970411,,"主营业务:智慧生态运营服务,清洁能源综合服务,生态功能保护区管理服务,节水管理与技术咨询服务等."
231,000712.SZ,000712,锦龙股份,广东,证券,主板,L,19970415,,主营业务:证券业务
232,000713.SZ,000713,丰乐种业,安徽,种植业,主板,L,19970422,,"主要产品:水稻类种子,玉米类种子,农化产品,餐饮类服务."
233,000715.SZ,000715,中兴商业,辽宁,百货,主板,L,19970508,,主要业务:百货零售.
234,000716.SZ,000716,黑芝麻,广西,食品,主板,L,19970418,,"主要产品:黑芝麻系列食品,饮料.主营业务:致力于黑芝麻产业的经营."
235,000717.SZ,000717,中南股份,广东,普钢,主板,L,19970508,,"主要产品:板材,线材,棒材三大系列.主要业务:黑色金属冶炼加工,金属制品,焦炭及煤化工产品的生产,销售等."
236,000718.SZ,000718,苏宁环球,吉林,区域地产,主板,L,19970408,,"主营业务:房地产开发及混凝土生产,销售."
237,000719.SZ,000719,中原传媒,河南,出版业,主板,L,19970331,,"主营业务:新闻,出版,文化教育产业"
238,000720.SZ,000720,新能泰山,山东,电气设备,主板,L,19970509,,"主要业务:产业园开发运营,电线电缆为主业."
239,000721.SZ,000721,西安饮食,陕西,酒店餐饮,主板,L,19970430,,主要业务:餐饮服务和工业化食品生产及销售.
240,000722.SZ,000722,湖南发展,湖南,水力发电,主板,L,19970522,,"主要业务:水力发电综合开发经营以及医疗,机构养老,社区居家养老业务的投资,建设及运营管理."
241,000723.SZ,000723,美锦能源,山西,焦炭加工,主板,L,19970515,,"主要产品为:煤炭,焦炭及化产品,天然气,氢能燃料电池汽车等."
242,000725.SZ,000725,京东方A,北京,元器件,主板,L,20010112,,"主要产品:显示器终端产品,薄膜晶体管液晶显示器件,小尺寸显示器件."
243,000726.SZ,000726,鲁泰A,山东,纺织,主板,L,20001225,,"主要产品:衬衣色织面,衬衣,皮棉,纺纱."
244,000727.SZ,000727,冠捷科技,江苏,元器件,主板,L,19970520,,"主要业务包括显示器,电视及影音产品的研发,制造,销售与服务"
245,000728.SZ,000728,国元证券,安徽,证券,主板,L,19970616,,"主营业务:经纪业务,自营投资业务,投行业务,资产管理业务,基金管理业务,期货业务,境外业务国元黄山1号集合资产管理计划,国元黄山2号集合资产管理计划"
246,000729.SZ,000729,燕京啤酒,北京,啤酒,主板,L,19970716,,主营业务:生产和销售啤酒.
247,000731.SZ,000731,四川美丰,四川,农药化肥,主板,L,19970617,,"主要产品:尿素,复合肥,车用尿素,贸易及其他."
248,000733.SZ,000733,振华科技,贵州,元器件,主板,L,19970703,,"主要产品:新型电子元器件,通信整机产品,机电一体化产品."
249,000735.SZ,000735,罗牛山,海南,农业综合,主板,L,19970611,,"主要业务:以大农业为主,以房地产开发业务,教育产业为辅"
250,000736.SZ,000736,*ST中地,重庆,全国地产,主板,L,19970425,,"主营业务:房地产开发,经营"
251,000737.SZ,000737,北方铜业,山西,铜,主板,L,19970428,,"主要产品:元明粉,硫化碱,硫酸钡和硫酸镁"
252,000738.SZ,000738,航发控制,江苏,航空,主板,L,19970626,,"主要产品:发动机控制系统及部件,国际合作和非航产品"
253,000739.SZ,000739,普洛药业,浙江,化学制药,主板,L,19970509,,"主要产品:原料药,制剂."
254,000750.SZ,000750,国海证券,广西,证券,主板,L,19970709,,"主营业务:为客户提供证券代理买卖,证券发行与承销,收购兼并,资产重组,财务顾问,资产管理,投资咨询等综合金融服务"
255,000751.SZ,000751,锌业股份,辽宁,铅锌,主板,L,19970626,,"主要产品:锌,铅.主要业务:有色金属锌,铅冶炼及深加工产品,同时综合回收镉,铟,金,银,铋,并副产硫酸,硫酸锌等,道路普通货物运输."
256,000752.SZ,000752,ST西发,西藏,啤酒,主板,L,19970625,,主要产品:啤酒.
257,000753.SZ,000753,漳州发展,福建,综合类,主板,L,19970626,,"主要业务:公路经营,自来水销售,废弃物处理."
258,000755.SZ,000755,山西高速,山西,路桥,主板,L,19970627,,"主要产品:胶粘剂系列产品,苯精制系列化工产品"
259,000756.SZ,000756,新华制药,山东,化学制药,主板,L,19970806,,"主要产品:原料药,制剂,化工产品及其他."
260,000757.SZ,000757,浩物股份,四川,汽车服务,主板,L,19970627,,主要业务:汽车发动机配件生产和销售.
261,000758.SZ,000758,中色股份,北京,铅锌,主板,L,19970416,,主营业务为有色金属资源开发和国际有色工程的设计咨询和总承包
262,000759.SZ,000759,中百集团,湖北,超市连锁,主板,L,19970519,,主要业务:商品零售与批发业务.
263,000761.SZ,000761,本钢板材,辽宁,普钢,主板,L,19980115,,"主要产品:汽车表面板,家电板,石油管线钢,集装箱板,船板等钢材.主要业务:钢铁冶炼,压延加工,发电,煤化工,特钢型材,铁路,进出口贸易,科研,产品销售等."
264,000762.SZ,000762,西藏矿业,西藏,小金属,主板,L,19970708,,"主要产品:铬铁合金,铬铁矿."
265,000766.SZ,000766,通化金马,吉林,化学制药,主板,L,19970430,,"主要产品:治糜灵栓,壮骨伸筋胶囊,清热通淋胶囊,脑心舒口服液."
266,000767.SZ,000767,晋控电力,山西,火力发电,主板,L,19970609,,"主要业务:电力商品,热力商品生产和销售.燃料,材料,电力高新技术,电力物资的开发销售."
267,000768.SZ,000768,中航西飞,陕西,航空,主板,L,19970626,,"主要产品:航空零部件,铝合金型材."
